Domain,Federal Agency,Level of Government,Location,Status,Note,Link,Date Added
barnegat.net,,Local Government,New Jersey,accepted term,"Barnegat Township, NJ (Ocean County) -- Note added 6/30/14 12:02",http://www.barnegat.net/,6/6/13 18:08
barnes-wi.com,,Local Government,Wisconsin,accepted term,"Town of Barnes, WI -- Note added 7/25/14 5:13",http://www.barnes-wi.com/,6/6/13 18:08
barnesvillemn.com,,Local Government,Minnesota,accepted term,"City of Barnesville, MN -- Note added 3/24/15 1:25",http://www.barnesvillemn.com/,6/6/13 18:08
barnetvt.org,,Local Government,Vermont,accepted term,"Town of Barnet, VT -- Note added 8/13/14 5:20",http://barnetvt.org/,6/6/13 18:08
barnstead.org,,Local Government,New Hampshire,accepted term,"barnstead, nh -- Note added 8/28/15 18:36",http://barnstead.org/,6/6/13 18:08
barrecity.org,,Local Government,Vermont,accepted term,"City of Barre, VT -- Note added 8/13/14 5:21",http://www.barrecity.org/,6/6/13 18:08
barretown.org,,Local Government,Vermont,accepted term,"Town of Barre, VT -- Note added 8/13/14 5:22",http://barretown.org/,6/6/13 18:08
barrierislandscouncil.com,,Local Government,Florida,accepted term,Barrier Island Governmental Council -- Note added 6/15/15 19:43,http://barrierislandscouncil.com/,6/6/13 18:08
barrowga.org,,Local Government,Georgia,accepted term,"Barrow, GA -- Note added 8/25/15 14:08",http://www.barrowga.org/,6/6/13 18:08
barstowca.org,,Local Government,California,accepted term,municipal website -- Note added 3/4/15 20:46,http://barstowca.org,6/6/13 18:08
bartlettnh.org,,Local Government,New Hampshire,accepted term,"bartlett, nh -- Note added 8/28/15 18:36",http://www.townofbartlettnh.org/,6/6/13 18:08
barton.allconet.org,,Local Government,Maryland,accepted term,"Town of Barton, MD -- Note added 1/13/14 19:34",http://barton.allconet.org/,6/6/13 18:08
basalt.net,,Local Government,Colorado,accepted term,"Town of Basalt, CO -- Note added 7/11/14 5:20",http://basalt.net/,6/6/13 18:08
batavianewyork.com,,Local Government,New York,accepted term,"City of Batavia, NY -- Note added 6/8/15 12:10",http://www.batavianewyork.com/,6/6/13 18:08
batesburg-leesville.org,,Local Government,South Carolina,accepted term,"batesburg-leesville, sc -- Note added 8/28/15 13:19",http://batesburg-leesville.org/,6/6/13 18:08
bathtownship.org,,Local Government,Ohio,accepted term,"Bath Township, Summit County, OH -- Note added 3/10/14 16:25",http://bathtownship.org/,6/6/13 18:08
baxley.org,,Local Government,Georgia,accepted term,"Baxley, Ga -- Note added 8/25/15 14:08",http://baxley.org/,6/6/13 18:08
baxter-iowa.com,,Local Government,Iowa,accepted term,"Baxter, Ia -- Note added 8/25/15 19:57",http://baxter-iowa.com/,6/6/13 18:08
baycitymi.org,,Local Government,Michigan,accepted term,"bay city, mi -- Note added 9/2/15 19:59",http://baycitymi.org/,6/6/13 18:08
baycitywi.org,,Local Government,Wisconsin,accepted term,"City of Bay City, WI -- Note added 7/25/14 5:14",http://baycitywi.org/,6/6/13 18:08
bayharborislands.org,,Local Government,Florida,accepted term,The Town of Bay Harbor Islands -- Note added 6/16/15 14:03,http://bayharborislands.org/,6/6/13 18:08
bayonnenj.org,,Local Government,New Jersey,accepted term,"City of Bayonne, NJ -- Note added 6/30/14 16:23",http://www.bayonnenj.org/,6/6/13 18:08
baytown.org,,Local Government,Texas,accepted term,"City of Baytown, TX -- Note added 3/3/15 6:40",http://baytown.org/,6/6/13 18:08
bcnv.org,,Local Government,Nevada,accepted term,"Boulder City, NV -- Note added 8/7/15 15:18",http://www.bcnv.org/,6/6/13 18:08
beachwoodohio.com,,Local Government,Ohio,accepted term,"City of Beachwood, OH -- Note added 3/10/14 16:27",http://beachwoodohio.com/,6/6/13 18:08
bearlakemichigan.org,,Local Government,Michigan,accepted term,"bear lake, michigan -- Note added 9/2/15 20:00",http://www.bearlakemichigan.org/,6/6/13 18:08
beaufortnc.org,,Local Government,North Carolina,accepted term,"beaufort, nc -- Note added 9/11/15 17:54",http://beaufortnc.org/,6/6/13 18:08
beavercreektownship.org,,Local Government,Ohio,accepted term,"Beavercreek Township, Greene County, OH -- Note added 3/10/14 16:29",http://beavercreektownship.org/,6/6/13 18:08
beaverpa.us,,Local Government,Pennsylvania,accepted term,"Borough of Beaver, PA -- Note added 7/1/14 12:48",http://beaverpa.us/,6/6/13 18:08
beavertonmi.org,,Local Government,Michigan,accepted term,"beaverton, mi -- Note added 9/2/15 20:00",http://www.beavertonmi.org/,6/6/13 18:08
beaverutah.net,,Local Government,Utah,accepted term,"City of Beaver, UT -- Note added 8/19/14 4:59",http://beaverutah.net/,6/6/13 18:08
beckley.org,,Local Government,West Virginia,accepted term,"City of Beckley, WV -- Note added 7/24/14 5:21",http://beckley.org/,6/6/13 18:08
bedfordmi.org,,Local Government,Michigan,accepted term,"bedford, mi  -- Note added 9/2/15 20:00",http://bedfordmi.org/,6/6/13 18:08
bedfordnh.org,,Local Government,New Hampshire,accepted term,"bedford, nh -- Note added 8/28/15 18:37",http://bedfordnh.org/Pages/index,6/6/13 18:08
bedminster.us,,Local Government,New Jersey,accepted term,"Bedminster Township, NJ (1749--Somerset County) -- Note added 6/30/14 12:20",http://www.bedminster.us/,6/6/13 18:08
belaireks.org,,Local Government,Kansas,accepted term,"City of Bel Aire, KS -- Note added 6/30/14 6:23",http://belaireks.org/,6/6/13 18:08
belairmd.org,,Local Government,Maryland,accepted term,"Bel Air, MD -- Note added 5/2/14 20:06",http://www.belairmd.org,6/6/13 18:08
belchertown.org,,Local Government,Massachusetts,accepted term,"Belchertown, MA -- Note added 8/26/15 15:36",http://belchertown.org/,6/6/13 18:08
bellacresborough.org,,Local Government,Pennsylvania,accepted term,"Borough of Bell Acres, PA -- Note added 7/1/14 12:49",http://bellacresborough.org/,6/6/13 18:08
bellairemichigan.com,,Local Government,Michigan,accepted term,"bellaire, michigan -- Note added 9/2/15 20:01",http://www.bellairemichigan.com/,6/6/13 18:08
belleairbluffs.org,,Local Government,Florida,accepted term,The City of Belleair Bluffs -- Note added 6/16/15 14:05,http://belleairbluffs.org/,6/6/13 18:08
bellefonte.net,,Local Government,Pennsylvania,accepted term,"Borough of Bellefonte, PA -- Note added 7/1/14 12:50",http://bellefonte.net/,6/6/13 18:08
belleplaineiowa.us,,Local Government,Iowa,accepted term,"Bell Plaine, IA -- Note added 8/25/15 19:57",http://www.belleplaineiowa.us/,6/6/13 18:08
belleplainemn.com,,Local Government,Minnesota,accepted term,"City of Belle Plaine, MN -- Note added 3/24/15 1:27",http://www.belleplainemn.com/,6/6/13 18:08
bellerosevillage.org,,Local Government,New York,accepted term,"Village of Bellerose, NY -- Note added 8/13/14 16:59",http://bellerosevillage.org/,6/6/13 18:08
belleterre.us,,Local Government,New York,accepted term,"Village of Belle Terre, NY -- Note added 6/8/15 12:11",http://belleterre.us/Home/tabid/115/Default.aspx,6/6/13 18:08
belleville.net,,Local Government,Illinois,accepted term,"City of Belleville, IL -- Note added 7/1/14 19:16",http://belleville.net/,6/6/13 18:08
bellevillenj.org,,Local Government,New Jersey,accepted term,Requires 'www' to resolve. -- Note added 6/30/14 16:25,http://www.bellevillenj.org/,6/6/13 18:08
bellevillewi.org,,Local Government,Wisconsin,accepted term,"Village of Belleville, WI -- Note added 7/25/14 5:15",http://www.bellevillewi.org/,6/6/13 18:08
bellevue.net,,Local Government,Nebraska,accepted term,"City of Bellevue, NE -- Note added 12/6/13 18:49",http://bellevue.net/,6/6/13 18:08
bellevueboro.com,,Local Government,Pennsylvania,accepted term,"Borough of Bellevue, PA -- Note added 7/1/14 12:55",http://www.bellevuepa.org/,6/6/13 18:08
bellevueky.org,,Local Government,Kentucky,accepted term,"bellevue, Ky -- Note added 8/27/15 15:11",http://bellevueky.org/,6/6/13 18:08
bellflower.org,,Local Government,California,accepted term,"City of Bellflower, CA -- Note added 7/19/13 13:44",http://bellflower.org/home/index.asp,6/6/13 18:08
bellgardens.org,,Local Government,California,accepted term,municipal website -- Note added 3/4/15 20:56,http://www.bellgardens.org,6/6/13 18:08
bellinghamma.org,,Local Government,Massachusetts,accepted term,"Town of Bellingham, MA -- Note added 8/13/14 17:00",http://www.bellinghamma.org/Pages/index,6/6/13 18:08
bellmawr.com,,Local Government,New Jersey,accepted term,"Town of Bellmawr, NJ -- Note added 7/19/13 17:06",http://www.bellmawr.com/,6/6/13 18:08
bellportvillage.org,,Local Government,New York,accepted term,"Village of Bellport, NY -- Note added 11/20/13 16:56",http://www.bellportvillage.org/ny/,6/6/13 18:08
belmontnh.org,,Local Government,New Hampshire,accepted term,"belmont, nh -- Note added 8/28/15 18:37",http://belmontnh.org/,6/6/13 18:08
beloitks.org,,Local Government,Kansas,accepted term,"City of Beloit, KS -- Note added 6/30/14 6:24",http://www.beloitks.org/,6/6/13 18:08
belton.org,,Local Government,Missouri,accepted term,"City of Belton, MO. -- Note added 9/4/15 12:48",http://belton.org/,6/6/13 18:08
belview.org,,Local Government,Minnesota,accepted term,"City of Belview, MN -- Note added 8/13/14 17:01",http://www.belview.org/default.aspx,6/6/13 18:08
bemidjitownship.com,,Local Government,Minnesota,accepted term,"Bemidiji Township, MN -- Note added 3/24/15 1:36",http://www.bemidjitownship.com/,6/6/13 18:08
benavon.com,,Local Government,Pennsylvania,accepted term,"Borough of Ben Avon, PA -- Note added 7/1/14 12:56",http://benavon.com/,6/6/13 18:08
benavonheightsborough.com,,Local Government,Pennsylvania,accepted term,"Borough of Ben Avon Heights, PA -- Note added 7/1/14 12:58",http://benavonheightsborough.com/,6/6/13 18:08
bennertownship.org,,Local Government,Pennsylvania,accepted term,"Benner Township, Centre County, PA -- Note added 9/23/15 13:06",#N/A,9/23/15 13:06
bennettsvillesc.com,,Local Government,South Carolina,accepted term,"bennettsville, sc -- Note added 8/28/15 13:19",http://bennettsvillesc.com/,6/6/13 18:08
bennington.org,,Local Government,Vermont,accepted term,"Town of Bennington, VT -- Note added 8/13/14 5:24",http://bennington.org/,6/6/13 18:08
bensalemtwp.org,,Local Government,Pennsylvania,accepted term,"Bensalem Township, Bucks County, PA -- Note added 9/23/15 12:59",http://www.bensalempa.gov/,6/6/13 18:08
bensenville.il.us,,Local Government,Illinois,accepted term,"Village of Bensenville, IL -- Note added 6/6/13 18:09",http://bensenville.il.us/,6/6/13 18:09
benson-vt.com,,Local Government,Vermont,accepted term,"Town of Benson, VT -- Note added 8/13/14 5:24",http://benson-vt.com/,6/6/13 18:08
bensonmn.org,,Local Government,Minnesota,accepted term,"City of Benson, MN -- Note added 3/24/15 1:38",http://www.bensonmn.org/,6/6/13 18:08
bentonvillear.com,,Local Government,Arkansas,accepted term,"City of Bentonville, AR -- Note added 12/10/14 6:42",http://bentonvillear.com/,6/6/13 18:08
bentonvillebattlefield.com,,Local Government,North Carolina,accepted term,"Battle of Bentonville, NC -- Note added 9/11/15 17:55",http://www.nchistoricsites.org/bentonvi/,6/6/13 18:08
bentonwi.us,,Local Government,Wisconsin,accepted term,"Village of Benton, WI -- Note added 3/20/14 17:21",http://www.bentonwi.us/,6/6/13 18:08
beresfordsd.com,,Local Government,South Dakota,accepted term,"City of Beresford, SD n  -- Note added 7/17/14 5:10",http://www.beresfordsd.com/,6/6/13 18:08
berkeley-lake.com,,Local Government,Georgia,accepted term,"City of Berkeley Lake, GA -- Note added 6/6/13 18:09",http://berkeley-lake.com/,6/6/13 18:09
berkeleyheightstwp.com,,Local Government,New Jersey,accepted term,Berkley Heights Township (Union County) -- Note added 7/3/14 17:05,http://berkeleyheightstwp.com/,6/6/13 18:08
berkleymich.org,,Local Government,Michigan,accepted term,"berkley, mi -- Note added 9/2/15 20:01",http://berkleymich.org/,6/6/13 18:08
berkshireny.net,,Local Government,New York,accepted term,"Town of Berkshire, NY -- Note added 6/28/13 16:57",http://www.berkshireny.net/,6/6/13 18:08
berkshiretwp.org,,Local Government,Ohio,accepted term,"Berkshire Township, Delaware, OH -- Note added 3/10/14 16:33",http://berkshiretwp.org/,6/6/13 18:08
berlinnj.org,,Local Government,New Jersey,accepted term,"Borough of Berlin, NJ -- Note added 7/23/14 13:09",http://berlinnj.org/,6/6/13 18:08
berlintwp.com,,Local Government,New Jersey,accepted term,"Township of Berlin, NJ (Incorporated April 11, 1910) -- Note added 7/7/14 18:57",http://berlintwp.com/,6/6/13 18:08
berlinvt.org,,Local Government,Vermont,accepted term,"Town of Berlin, VT -- Note added 8/13/14 5:25",http://berlinvt.org/,6/6/13 18:08
bernards.org,,Local Government,New Jersey,accepted term,Bernards Township (chartered 1760 -Somerset County) -- Note added 7/3/14 17:18,http://bernards.org/,6/6/13 18:08
bernicela.org,,Local Government,Louisiana,accepted term,"Bernice, La -- Note added 8/24/15 13:56",http://bernicela.org/,6/6/13 18:08
berryhilltn.org,,Local Government,Tennessee,accepted term,"City of Berry Hill, TN -- Note added 6/6/13 18:09",http://berryhilltn.org/,6/6/13 18:09
berwickborough.org,,Local Government,Pennsylvania,accepted term,"Borough of Berwick, PA -- Note added 7/1/14 13:00",http://berwickborough.org/,6/6/13 18:08
berwickmaine.org,,Local Government,Maine,accepted term,"berwick, maine -- Note added 8/27/15 17:58",http://www.berwickmaine.org/,6/6/13 18:08
berwicktownship.com,,Local Government,Pennsylvania,accepted term,"Berwick Township, Adams County, PA -- Note added 9/23/15 13:06",#N/A,9/23/15 13:06
berwyn-heights.com,,Local Government,Maryland,accepted term,"Berwyn Heights, MD -- Note added 5/2/14 20:08",http://www.berwyn-heights.com,6/6/13 18:08
bessemercity.com,,Local Government,North Carolina,accepted term,"bessemer city, nc -- Note added 9/11/15 18:19",http://bessemercity.com/,6/6/13 18:08
bethalto.com,,Local Government,Illinois,accepted term,"Village of Bethalto, IL -- Note added 7/1/14 19:17",http://bethalto.com/,6/6/13 18:08
bethanymo.com,,Local Government,Missouri,accepted term,"City of Bethany, MO -- Note added 11/19/13 13:16",http://www.bethanymo.com/,11/19/13 13:16
bethelmaine.org,,Local Government,Maine,accepted term,"Town of Bethel, ME -- Note added 8/13/14 17:30",http://www.bethelmaine.org/pages/index,6/6/13 18:08
bethelpark.net,,Local Government,Pennsylvania,accepted term,"Municipality of Bethel Park, PA -- Note added 7/1/14 13:01",http://www.bethelpark.net/,6/6/13 18:08
betheltownship.org,,Local Government,Ohio,accepted term,"Bethel Township, Miami County, OH -- Note added 3/10/14 16:35",http://betheltownship.org/,6/6/13 18:08
bethelvt.com,,Local Government,Vermont,accepted term,"Bethel Historical Society, VT -- Note added 8/13/14 5:26",http://bethelvt.com/,6/6/13 18:08
bethlehemnh.org,,Local Government,New Hampshire,accepted term,"Town of Bethlehem, NH -- Note added 6/28/13 18:15",http://bethlehemnh.org/,6/28/13 18:15
bethlehemnj.org,,Local Government,New Jersey,accepted term,"Bethlehem Township, NJ -- Note added 6/28/13 16:38",http://bethlehemnj.org/,6/6/13 18:08
bethlehemtwp.com,,Local Government,Pennsylvania,accepted term,"Bethlehem Township, PA -- Note added 7/1/14 13:03",http://bethlehemtwp.com/,6/6/13 18:08
bettendorf.org,,Local Government,Iowa,accepted term,"Bettendorf, IA -- Note added 8/25/15 19:58",http://bettendorf.org/,6/6/13 18:08
beulahnd.org,,Local Government,North Dakota,accepted term,"City of Beulah, ND -- Note added 7/17/14 6:12",http://www.beulahnd.org/,6/6/13 18:08
beverlyhills.org,,Local Government,California,accepted term,municipal website -- Note added 3/4/15 21:06,http://beverlyhills.org/,6/6/13 18:08
bexley.org,,Local Government,Ohio,accepted term,"City of Bexley, OH -- Note added 3/10/14 16:37",http://www.bexley.org/,6/6/13 18:08
bgky.org,,Local Government,Kentucky,accepted term,"bowling green, ky -- Note added 8/27/15 15:12",http://bgky.org/,6/6/13 18:08
bgohio.org,,Local Government,Ohio,accepted term,"City of Bowling Green, OH -- Note added 3/10/14 16:38",http://bgohio.org/,6/6/13 18:08
biddefordmaine.org,,Local Government,Maine,accepted term,"biddeford, maine -- Note added 8/27/15 17:58",http://www.biddefordmaine.org/,6/6/13 18:08
big-valley.net,,Local Government,California,accepted term,REVISIT - http://big-valley.net and http://www.big-valley.net both redirect to the tribe's Outlook web access. No homepage was found. -- Note added 12/4/13 19:41,#N/A,6/6/13 18:08
bigfalls.govoffice.com,,Local Government,Minnesota,accepted term,"City of Big Falls, MN -- Note added 1/13/14 19:35",http://www.bigfalls.govoffice.com/,6/6/13 18:09
biggs.org,,Local Government,California,accepted term,School district website -- Note added 3/4/15 21:34,#N/A,6/6/13 18:08
biglakemn.org,,Local Government,Minnesota,accepted term,"City of Big Lake, MN -- Note added 3/24/15 1:41",http://www.biglakemn.org/,6/6/13 18:08
biglaketownship.com,,Local Government,Minnesota,accepted term,"Town of Big Lake, MN; Big Lake Township, MN -- Note added 3/24/15 1:43",http://www.biglaketownship.com/,6/6/13 18:08
