Domain,Federal Agency,Level of Government,Location,Status,Note,Link,Date Added
monroegovernment.org,,County Government,Tennessee,accepted term,"Monroe County, TN -- Note added 6/25/14 6:31",http://monroegovernment.org/,6/6/13 18:08
montcopa.org,,County Government,Pennsylvania,accepted term,"Montgomery County, PA -- Note added 10/1/14 12:44",http://montcopa.org/,6/6/13 18:08
montezumacounty.org,,County Government,Colorado,accepted term,"Montezuma County, CO",https://montezumacounty.org/,2/9/2022
montgomeryco.com,,County Government,Illinois,accepted term,"Montgomery County, IL -- Note added 7/3/14 14:05",http://montgomeryco.com/,6/6/13 18:08
montgomerycountync.com,,County Government,North Carolina,accepted term,"montgomery county, nc -- Note added 9/11/15 20:29",http://www.montgomerycountync.com/,6/6/13 18:08
montourco.org,,County Government,Pennsylvania,accepted term,"Montour County, PA -- Note added 10/1/14 12:46",http://montourco.org/Pages/default.aspx,6/6/13 18:08
montva.com,,County Government,Virginia,accepted term,"Montgomery County, VA -- Note added 6/20/14 13:35",http://montva.com/,6/6/13 18:08
morgan-county.net,,County Government,Utah,accepted term,"Morgan County, UT -- Note added 2/11/14 19:33",http://www.morgan-county.net/,6/6/13 18:08
morgancounty-il.com,,County Government,Indiana,accepted term,"morgan county, In -- Note added 8/27/15 14:45",http://morgancounty-il.com/,6/6/13 18:08
morganga.org,,County Government,Georgia,accepted term,"Morgan County, Ga -- Note added 8/25/15 15:49",http://morganga.org/,6/6/13 18:08
morrowcountyoregon.com,,County Government,Oregon,accepted term,"Morrow County, OR -- Note added 6/20/14 7:42",http://morrowcountyoregon.com/,6/6/13 18:08
mtcoks.com,,County Government,Kansas,accepted term,"Morton County, KS -- Note added 7/9/14 5:01",http://mtcoks.com/,6/6/13 18:08
multco.us,,County Government,Oregon,accepted term,"County of Multnomah, OR -- Note added 6/19/14 14:52",http://multco.us/,6/6/13 18:09
murray-countymn.com,,County Government,Minnesota,accepted term,"Murray County, MN -- Note added 4/26/15 5:49",http://www.murray-countymn.com/mc/,6/6/13 18:08
murraycountyga.org,,County Government,Georgia,accepted term,"Murray County, Ga -- Note added 8/25/15 15:48",http://murraycountyga.org/,6/6/13 18:09
myescambia.com,,County Government,Florida,accepted term,"Escambia County, FL -- Note added 12/5/13 14:27",http://myescambia.com/,6/6/13 18:08
myfloridacounty.com,,County Government,Florida,accepted term,The MyFloridaCounty.com website provides statewide access to local and state government services and information. -- Note added 6/24/15 17:49,https://www.myfloridacounty.com/about.html,6/6/13 18:08
mygladescounty.com,,County Government,Florida,accepted term,"Glades County, FL -- Note added 6/24/15 17:56",http://www.myglades.com/,6/6/13 18:08
mylancastersc.org,,County Government,South Carolina,accepted term,"lancaster county, sc -- Note added 8/28/15 14:50",http://www.mylancastersc.org/,6/6/13 18:08
mymanatee.org,,County Government,Florida,accepted term,"Manatee County, FL -- Note added 6/24/15 17:59",http://www.mymanatee.org/home.html,6/6/13 18:08
mynevadacounty.com,,County Government,California,accepted term,"County of Nevada, CA -- Note added 6/12/13 16:13",#N/A,6/6/13 18:08
mypalmbeachclerk.com,,County Government,Florida,accepted term,Palm Beach County (FL) Clerk and Comptroller -- Note added 2/11/14 13:19,http://mypalmbeachclerk.com/,2/11/14 13:18
nassauclerk.com,,County Government,Florida,accepted term,"Clerk of the Circuit Court & Comptroller - Nassau County, FL -- Note added 6/30/15 11:50",http://nassauclerk.com/,6/6/13 18:08
nassaucountyfl.com,,County Government,Florida,accepted term,"Nassau County, FL -- Note added 6/30/15 11:52",http://www.nassaucountyfl.com/,6/6/13 18:09
ncacc.org,,County Government,North Carolina,accepted term,NC assoc. of county commissioners -- Note added 9/11/15 20:31,http://ncacc.org/,6/6/13 18:08
nelsonco.org,,County Government,North Dakota,accepted term,"Nelson County, ND -- Note added 7/21/14 6:29",http://www.nelsonco.org/,6/6/13 18:08
nelsoncountyky.com,,County Government,Kentucky,accepted term,"nelson county, ky -- Note added 8/27/15 16:52",http://nelsoncountyky.com/,6/6/13 18:08
newberrycounty.net,,County Government,South Carolina,accepted term,"newberry county, sc -- Note added 8/28/15 14:52",http://www.newberrycounty.net/,6/6/13 18:08
newtoncountyin.com,,County Government,Indiana,accepted term,"new county, In -- Note added 8/27/15 14:46",http://www.newtoncounty.in.gov/,6/6/13 18:08
nhcgov.com,,County Government,North Carolina,accepted term,"New Hanover County, NC -- Note added 9/15/15 17:34",http://www.nhcgov.com/,6/6/13 18:08
niagaracounty.com,,County Government,New York,accepted term,"County of Niagra, NY -- Note added 7/2/15 10:31",http://niagaracounty.com/,6/6/13 18:08
njac.org,,County Government,New Jersey,accepted term,NJ association of counties -- Note added 9/16/15 15:51,http://njac.org/,6/6/13 18:08
nobleco.squarespace.com,,County Government,Indiana,accepted term,"Noble County, IN -- Note added 3/20/14 16:50",http://nobleco.squarespace.com/,6/6/13 18:08
norfolkcounty.org,,County Government,Massachusetts,accepted term,"Northfolk County, Ma -- Note added 8/26/15 16:17",http://norfolkcounty.org/,6/6/13 18:08
northamptoncounty.org,,County Government,Pennsylvania,accepted term,"Northampton County, PA -- Note added 10/1/14 13:38",http://www.northamptoncounty.org/northampton/site/default.asp,6/6/13 18:08
northamptonnc.com,,County Government,North Carolina,accepted term,Northampton County -- Note added 9/15/15 17:35,http://northamptonnc.com/,6/6/13 18:08
northumberlandco.org,,County Government,Pennsylvania,accepted term,"County of Northumberland, PA -- Note added 1/14/14 14:30",http://northumberlandco.org/,6/6/13 18:08
nottoway.org,,County Government,Virginia,accepted term,"Nottoway County, VA -- Note added 6/20/14 13:47",http://nottoway.org/,6/6/13 18:08
npgov.org,,County Government,Louisiana,accepted term,"Parish of Natchitoches, LA -- Note added 12/5/13 19:48",http://npgov.org/,12/5/13 19:48
nppj.org,,County Government,Louisiana,accepted term,"Natchitoches Parish Police Jury, LA -- Note added 12/5/13 19:45",http://www.nppj.org/indexold.html,6/6/13 18:08
oakgov.com,,County Government,Michigan,accepted term,"Oakland County, MI -- Note added 9/24/14 16:29",http://www.oakgov.com/Pages/home.aspx,6/6/13 18:08
oceancountyclerk.com,,County Government,New Jersey,accepted term,ocean county clerk site -- Note added 9/16/15 15:58,http://www.oceancountyclerk.com/,6/6/13 18:08
ocgov.com,,County Government,California,accepted term,"Orange County, CA -- Note added 7/19/13 17:42",http://ocgov.com/,6/6/13 18:09
ocgov.net,,County Government,New York,accepted term,"County of Oneida, NY -- Note added 7/2/15 11:01",http://ocgov.net/,6/6/13 18:08
oconeecounty.com,,County Government,Georgia,accepted term,"Oconee County, Ga -- Note added 8/25/15 15:47",http://www.oconeecounty.com/,6/6/13 18:08
oconeesc.com,,County Government,South Carolina,accepted term,"oconee county, sc -- Note added 8/28/15 15:13",http://oconeesc.com/,6/6/13 18:08
oglecounty.org,,County Government,Illinois,accepted term,"Ogle County, IL -- Note added 7/3/14 15:26",http://oglecounty.org/,6/6/13 18:08
oh-lucascounty.civicplus.com,,County Government,Ohio,accepted term,"Lucas County, OH -- Note added 3/21/14 16:53",http://oh-lucascounty.civicplus.com/index.aspx?NID=675,3/21/14 16:53
ohiocountytreasurers.org,,County Government,Ohio,accepted term,County Treasurers Association of Ohio -- Note added 3/26/14 18:28,http://ohiocountytreasurers.org/,6/6/13 18:08
okacco.com,,County Government,Oklahoma,accepted term,"association of county commissioners, ok -- Note added 8/28/15 18:20",http://okacco.com/,6/6/13 18:08
okanogancounty.org,,County Government,Washington,accepted term,"Okanogan County, WA -- Note added 1/6/14 19:34",http://okanogancounty.org/,6/6/13 18:08
oklahomacounty.org,,County Government,Oklahoma,accepted term,"Oklahoma County, OK -- Note added 8/2/13 14:58",http://oklahomacounty.org/,6/6/13 18:08
oldhamcounty.net,,County Government,Kentucky,accepted term,"old ham county, ky -- Note added 8/27/15 16:52",http://oldhamcounty.net/,6/6/13 18:08
oneidacountyid.com,,County Government,Idaho,accepted term,"Oneida County, ID -- Note added 7/8/13 19:10",http://oneidacountyid.com/,7/8/13 19:10
ongov.net,,County Government,New York,accepted term,"County of Onondaga, NY -- Note added 7/2/15 11:08",http://ongov.net/,6/6/13 18:08
oppj.org,,County Government,Louisiana,accepted term,Ouachita Parish Police Jury -- Note added 8/24/15 15:03,http://oppj.org/,6/6/13 18:08
orangeburgcounty.org,,County Government,South Carolina,accepted term,"orangeburg county, sc -- Note added 8/28/15 15:16",http://orangeburgcounty.org/,6/6/13 18:08
orangecountyda.com,,County Government,California,accepted term,"Office of the District Attorney, Orange County, CA -- Note added 1/10/14 19:17",http://orangecountyda.com/home/index.asp,1/10/14 19:17
orangecountyfl.net,,County Government,Florida,accepted term,"Orange County, FL -- Note added 1/14/14 16:32",http://orangecountyfl.net/,6/6/13 18:08
orleansny.com,,County Government,New York,accepted term,"County of Orleans, NY -- Note added 7/2/15 11:12",http://orleansny.com/,6/6/13 18:08
osageco.org,,County Government,Kansas,accepted term,"Osagae County, KS -- Note added 7/10/14 6:31",http://osageco.org/,6/6/13 18:08
osbornecounty.org,,County Government,Kansas,accepted term,"Osborne County, KS -- Note added 7/10/14 6:28",http://osbornecounty.org/,6/6/13 18:08
osceola-county.org,,County Government,Michigan,accepted term,"osceola county, mi -- Note added 9/3/15 15:51",http://osceola-county.org/,6/6/13 18:08
osceola.org,,County Government,Florida,accepted term,"Osceola County, FL -- Note added 7/1/15 18:21",http://www.osceola.org/,6/6/13 18:08
otsegocounty.com,,County Government,New York,accepted term,"County of Otsego, NY -- Note added 7/2/15 11:14",http://otsegocounty.com/,6/6/13 18:08
ottawa.okcounties.org,,County Government,Oklahoma,accepted term,"Ottawa County, OK -- Note added 8/2/13 14:45",http://ottawa.okcounties.org/,8/2/13 14:45
ottawacounty.org,,County Government,Kansas,accepted term,"Ottawa County, KS -- Note added 7/10/14 6:27",http://ottawacounty.org/,6/6/13 18:08
outagamie.org,,County Government,Wisconsin,accepted term,"Outagamie County, WI -- Note added 8/2/13 13:52",http://www.outagamie.org/,6/6/13 18:08
owsleycountykentucky.org,,County Government,Kentucky,accepted term,"owsley county, kentucky -- Note added 8/27/15 16:55",http://owsleycountykentucky.com/,6/6/13 18:08
owyheecounty.net,,County Government,Idaho,accepted term,"Owyhee County, ID -- Note added 7/8/13 19:21",http://owyheecounty.net/index1.php?home,6/6/13 18:08
oxfordcounty.org,,County Government,Maine,accepted term,"oxford county, me -- Note added 8/27/15 19:49",http://oxfordcounty.org/,6/6/13 18:08
parkco.us,,County Government,Colorado,accepted term,"Park County, CO -- Note added 1/14/14 15:05",http://parkco.us/,6/6/13 18:08
parkcounty.org,,County Government,Montana,accepted term,"Park County, MT -- Note added 11/22/13 13:55",http://parkcounty.org/,6/6/13 18:08
parkcounty.us,,County Government,Wyoming,accepted term,"Park County, WY -- Note added 6/7/13 16:09",http://parkcounty.us/,6/6/13 18:08
pascocountyfl.net,,County Government,Florida,accepted term,"Pasco County, FL -- Note added 7/1/15 18:26",http://pascocountyfl.net/,6/6/13 18:08
passaiccountynj.org,,County Government,New Jersey,accepted term,"Passaic County, nj -- Note added 9/16/15 16:31",http://passaiccountynj.org/,6/6/13 18:08
pawneecountykansas.com,,County Government,Kansas,accepted term,"Pawnee County, KS -- Note added 7/10/14 6:23",http://pawneecountykansas.com/,6/6/13 18:08
payettecounty.org,,County Government,Idaho,accepted term,"Payette County, ID -- Note added 7/8/13 19:22",http://payettecounty.org/,6/6/13 18:08
paynecounty.org,,County Government,Oklahoma,accepted term,"Payne County, OK -- Note added 8/2/13 14:57",http://www.paynecounty.org/,6/6/13 18:08
pbcgov.com,,County Government,Florida,accepted term,"Palm Beach County, FL -- Note added 2/11/14 13:18",http://www.pbcgov.com/,2/11/14 13:18
pbgfl.com,,County Government,Florida,accepted term,"Palm Beach County, FL -- Note added 7/1/15 18:27",http://pbgfl.com/,6/6/13 18:08
pcgovt.com,,County Government,Kentucky,accepted term,"Pulaski County, Kentucky -- Note added 8/27/15 16:55",http://pcgovt.com/,6/6/13 18:08
peachcounty.net/government.cfm,,County Government,Georgia,accepted term,"Peach County, Ga -- Note added 8/25/15 16:02",http://peachcounty.net/government.cfm,6/6/13 18:08
pearlrivercounty.net,,County Government,Mississippi,accepted term,"Pearl River County, MS -- Note added 7/25/14 17:56",http://www.pearlrivercounty.net/,6/6/13 18:08
pender-county.com,,County Government,North Carolina,accepted term,"Pender County, NC -- Note added 9/15/15 17:44",http://www.pendercountync.gov/,6/6/13 18:08
pendoreilleco.org,,County Government,Washington,accepted term,"Pend Oreille County, WA -- Note added 11/17/14 7:12",http://pendoreilleco.org/,6/6/13 18:08
perryco.org,,County Government,Pennsylvania,accepted term,"Perry County, PA -- Note added 10/1/14 18:49",http://www.perryco.org/Pages/default.aspx,6/6/13 18:08
perrycountyil.org,,County Government,Indiana,accepted term,"perry county, In -- Note added 8/27/15 14:49",http://www.perrycountyindiana.org/,6/6/13 18:08
personcounty.net,,County Government,North Carolina,accepted term,"person county, NC -- Note added 9/15/15 17:44",http://www.personcounty.net/,6/6/13 18:08
phelpsgov.org,,County Government,Nebraska,accepted term,"Phelps County, NE -- Note added 12/6/13 19:26",http://www.phelpsgov.org/,12/6/13 19:26
phillipscounty.org,,County Government,Kansas,accepted term,"Phillips County, KS n  -- Note added 7/10/14 6:21",http://www.phillipscounty.org/,6/6/13 18:08
piattcounty.org,,County Government,Illinois,accepted term,"Piatt County, IL -- Note added 7/3/14 15:39",http://piattcounty.org/,6/6/13 18:08
pikepa.org,,County Government,Pennsylvania,accepted term,"Pike County, PA -- Note added 10/1/14 19:07",http://pikepa.org/,6/6/13 18:08
pinellascounty.org,,County Government,Florida,accepted term,"Pinellas County, FL Government -- Note added 7/1/15 18:31",http://pinellascounty.org/,6/6/13 18:08
pipestone-county.com,,County Government,Minnesota,accepted term,"Pipestone County, MN -- Note added 5/1/15 1:59",http://www.pipestone-county.com/,6/6/13 18:08
pittgov.org,,County Government,Virginia,accepted term,"Pittslyvania County, VA -- Note added 6/20/14 13:53",http://pittgov.org/,6/6/13 18:08
pittsburg.okcounties.org,,County Government,Oklahoma,accepted term,"Pittsburg County, OK -- Note added 8/2/13 14:50",http://pittsburg.okcounties.org/,8/2/13 14:49
plattecounty.net,,County Government,Nebraska,accepted term,"Platte County, NE -- Note added 12/9/13 18:26",http://www.plattecounty.net/,6/6/13 18:08
plumascounty.us,,County Government,California,accepted term,"Plumas County, CA -- Note added 6/6/13 18:09",#N/A,6/6/13 18:09
pointpleasantbeach.org,,County Government,New Jersey,accepted term,"Borough of Point Pleasant Beach, Ocean County, NJ -- Note added 9/16/15 16:40",http://pointpleasantbeach.org/,6/6/13 18:08
polk-county.net,,County Government,Florida,accepted term,"Polk County, FL Board of Commissioners -- Note added 7/1/15 18:35",http://www.polk-county.net/boccsite/home/,6/6/13 18:08
polkcountygeorgia.us,,County Government,Georgia,accepted term,"Polk County, Ga -- Note added 8/25/15 16:04",http://www.polkgeorgia.org/,6/6/13 18:08
polknc.org,,County Government,North Carolina,accepted term,"Polk County, NC -- Note added 9/15/15 17:45",http://polknc.org/,6/6/13 18:08
ponderacountymontana.org,,County Government,Montana,accepted term,"Pondera County, MT -- Note added 11/22/13 13:56",http://ponderacountymontana.org/,6/6/13 18:08
portageco.com,,County Government,Ohio,accepted term,"County of Portage, OH -- Note added 3/26/14 19:03",http://portageco.com/,6/6/13 18:08
porterco.org,,County Government,Indiana,accepted term,"porter county, In -- Note added 8/27/15 14:49",http://porterco.org/,6/6/13 18:08
poseycountygov.org,,County Government,Indiana,accepted term,"Posey County, IN -- Note added 1/13/14 20:39",http://poseycountygov.org/,1/13/14 20:39
pottcounty.com,,County Government,Iowa,accepted term,"Pottawattamie County, Iowa   -- Note added 8/25/15 20:53",http://www.pottcounty.com/,6/6/13 18:08
pottcounty.org,,County Government,Kansas,accepted term,"Pottawatomie County, KS -- Note added 7/10/14 5:50",http://pottcounty.org/,6/6/13 18:08
prattcounty.org,,County Government,Kansas,accepted term,"Pratt County, KS -- Note added 7/10/14 5:49",http://prattcounty.org/,6/6/13 18:08
prestoncountywv.org,,County Government,West Virginia,accepted term,Preston County (WV) Commission -- Note added 3/31/14 13:00,http://www.prestoncountywv.org/,6/6/13 18:08
princegeorgeva.org,,County Government,Virginia,accepted term,"Prince George County, VA -- Note added 6/20/14 13:56",http://princegeorgeva.org/,6/6/13 18:08
prowerscounty.net,,County Government,Colorado,accepted term,"Prowers County, CO -- Note added 3/20/14 16:58",http://www.prowerscounty.net/,6/6/13 18:08
pueblo.org,,County Government,Colorado,accepted term,"Pueblo County, CO -- Note added 8/2/13 13:53",http://pueblo.org/,6/6/13 18:08
pugetsoundfresh.org,,County Government,Washington,accepted term,"Puget Sound Fresh, King County, WA -- Note added 10/22/13 20:26",http://www.pugetsoundfresh.org/,10/22/13 20:25
pulaskicounty.org,,County Government,Virginia,accepted term,"Pulaski County, VA -- Note added 6/20/14 13:56",http://pulaskicounty.org/,6/6/13 18:08
putnam-fl.com,,County Government,Florida,accepted term,"Putnam County, FL -- Note added 7/1/15 18:39",http://www.putnam-fl.com/bocc/,6/6/13 18:08
putnamcounty.org,,County Government,West Virginia,accepted term,"Putnam County, WV -- Note added 7/24/14 5:44",http://putnamcounty.org/,6/6/13 18:08
putnamcountyga.us,,County Government,Georgia,accepted term,"Putman County, Ga -- Note added 8/25/15 16:05",http://www.putnamcountyga.us/,6/6/13 18:08
putnamcountyny.com,,County Government,New York,accepted term,"County of Putnam, NY -- Note added 7/2/15 11:58",http://www.putnamcountyny.com/,6/6/13 18:08
pwcgov.org,,County Government,Virginia,accepted term,"Prince William County, VA -- Note added 6/20/14 13:59",http://www.pwcgov.org/pages/default.aspx,6/6/13 18:08
qac.org,,County Government,Maryland,accepted term,"Queen Anne's County, MD -- Note added 7/26/13 18:39",http://www.qactv.com/,6/6/13 18:08
qactv.com,,County Government,Maryland,accepted term,"Queen Anne's County, MD -- Note added 11/20/13 17:33",http://www.qactv.com/,7/26/13 18:41
racineco.com,,County Government,Wisconsin,accepted term,"Racine County, WI -- Note added 8/6/14 5:46",http://racineco.com/,6/6/13 18:08
rankincounty.org,,County Government,Mississippi,accepted term,"Rankin County, MS -- Note added 7/25/14 20:47",https://rankincounty.org/,6/6/13 18:08
rcala.com,,County Government,Alabama,accepted term,"Russell County, AL -- Note added 7/17/13 13:47",http://www.rcala.com/,7/17/13 13:46
renogov.org,,County Government,Kansas,accepted term,"Reno County, KS -- Note added 2/3/14 16:31",http://www.renogov.org/,6/6/13 18:08
rensco.com,,County Government,New York,accepted term,"County of Rensselaer, NY -- Note added 7/2/15 12:06",http://rensco.com/,6/6/13 18:08
ricecounty.us,,County Government,Kansas,accepted term,"Rice County, KS -- Note added 7/10/14 5:46",http://ricecounty.us/,6/6/13 18:08
richland.nd.us,,County Government,North Dakota,accepted term,"Richland County, ND -- Note added 7/22/14 6:00",http://www.co.richland.nd.us/,6/6/13 18:08
richland.org,,County Government,Montana,accepted term,"Richland County, MT -- Note added 11/22/13 13:57",http://richland.org/,6/6/13 18:08
richlandonline.com,,County Government,South Carolina,accepted term,"richland county, sc -- Note added 8/28/15 15:17",http://richlandonline.com/,6/6/13 18:08
ringgoldcounty.us,,County Government,Iowa,accepted term,"Ringgold County, Ia -- Note added 8/26/15 13:36",http://ringgoldcounty.us/,6/6/13 18:08
rio-arriba.org,,County Government,New Mexico,accepted term,"Rio Arriba County, NM -- Note added 7/16/14 5:34",http://www.rio-arriba.org/,6/6/13 18:08
riograndecounty.org,,County Government,Colorado,accepted term,"County of Rio Grande, CO -- Note added 7/14/14 6:33",http://www.riograndecounty.org/,6/6/13 18:08
ripleycounty.com,,County Government,Indiana,accepted term,"ripley county, In -- Note added 8/27/15 14:54",http://www.ripleycounty.com/,6/6/13 18:08
roanegov.org,,County Government,Tennessee,accepted term,"Roane County, TN -- Note added 6/26/14 13:15",http://roanecountytn.gov/,6/6/13 18:08
rockdalecounty.org,,County Government,Georgia,accepted term,"Rockdale County, Ga -- Note added 8/25/15 16:05",http://rockdalecounty.org/,6/6/13 18:08
rockislandcounty.org,,County Government,Illinois,accepted term,"Rock Island County, IL -- Note added 6/3/14 19:26",http://rockislandcounty.org/,6/6/13 18:08
rocklandgov.com,,County Government,New York,accepted term,"County of Rockland, NY -- Note added 7/31/13 16:11",http://rocklandgov.com/,6/6/13 18:08
rogerscounty.org,,County Government,Oklahoma,accepted term,"Rogers County, OK -- Note added 8/2/13 14:54",http://rogerscounty.org/,6/6/13 18:08
rookscounty.net,,County Government,Kansas,accepted term,"Rooks County, KS -- Note added 7/10/14 5:45",http://rookscounty.net/,6/6/13 18:08
rooseveltcounty.com,,County Government,New Mexico,accepted term,"Roosevelt County, NM -- Note added 7/16/14 5:35",http://www.rooseveltcounty.com/,6/6/13 18:08
roscommoncounty.net,,County Government,Michigan,accepted term,"roscommon county, mi -- Note added 9/3/15 16:03",http://roscommoncounty.net/,6/6/13 18:08
rppj.com,,County Government,Louisiana,accepted term,Rapides Parish Police Jury -- Note added 8/24/15 15:07,http://rppj.com/,6/6/13 18:08
ruskcounty.org,,County Government,Wisconsin,accepted term,"Rusk County, WI -- Note added 8/6/14 5:55",http://www.ruskcounty.org/,6/6/13 18:08
saccounty.org,,County Government,Iowa,accepted term,"Sac County, Ia -- Note added 8/26/15 13:38",http://www.saccounty.org/,6/6/13 18:08
sagcounty.com,,County Government,Maine,accepted term,"sag county, me -- Note added 8/27/15 19:55",http://sagcounty.com/,6/6/13 18:08
saginawcounty.com,,County Government,Michigan,accepted term,"saginaw county, mi -- Note added 9/3/15 16:04",http://saginawcounty.com/,6/6/13 18:08
saline.org,,County Government,Kansas,accepted term,"Saline County, KS -- Note added 7/10/14 5:44",http://www.saline.org/,6/6/13 18:08
salinecounty.org,,County Government,Arkansas,accepted term,"Saline County, AR -- Note added 7/17/13 18:57",http://salinecounty.org/,6/6/13 18:08
sandovalcounty.com,,County Government,New Mexico,accepted term,"Sandoval County, NM -- Note added 7/16/14 5:37",http://www.sandovalcounty.com/,6/6/13 18:08
sandusky-county.com,,County Government,Ohio,accepted term,"Sandusky County, OH -- Note added 8/2/13 16:21",http://sandusky-county.com/,6/6/13 18:08
sanilaccounty.net,,County Government,Michigan,accepted term,"sanilac county, mi -- Note added 9/3/15 16:05",http://sanilaccounty.net/,6/6/13 18:08
sanjuanco.com,,County Government,Washington,accepted term,"San Juan County, WA -- Note added 11/17/14 7:00",http://sanjuanco.com/,6/6/13 18:08
sanmiguelcounty.org,,County Government,Colorado,accepted term,"San Miguel County, CO -- Note added 7/14/14 6:24",http://www.sanmiguelcounty.org/,6/6/13 18:08
sargentnd.com,,County Government,North Dakota,accepted term,"Sargent County, ND -- Note added 7/22/14 6:03",http://www.sargentnd.com/,6/6/13 18:08
sarpy.com,,County Government,Nebraska,accepted term,"Sarpy County, NE -- Note added 7/5/13 19:01",http://sarpy.com/,6/6/13 18:08
sawyercountygov.org,,County Government,Wisconsin,accepted term,"Sawyer County, WI -- Note added 8/6/14 5:56",http://sawyercountygov.org/,6/6/13 18:08
sbpg.net,,County Government,Louisiana,accepted term,St. Bernard Parish Government -- Note added 8/24/15 15:08,http://sbpg.net/,6/6/13 18:08
sciotocountyohio.com,,County Government,Ohio,accepted term,Scioto County Commisioners -- Note added 3/27/14 18:06,http://sciotocountyohio.com/,6/6/13 18:08
scotlandcounty.org,,County Government,North Carolina,accepted term,"scotland county, NC -- Note added 9/15/15 17:55",http://scotlandcounty.org/,6/6/13 18:08
scottcounty.com/government,,County Government,Tennessee,accepted term,"Scott County, TN -- Note added 6/26/14 13:16",http://scottcounty.com/government,6/6/13 18:08
scottcountyiowa.com,,County Government,Iowa,accepted term,"Scott County, IA -- Note added 1/6/14 19:58",http://www.scottcountyiowa.com/,6/6/13 18:08
scottcountyva.com,,County Government,Virginia,accepted term,"Scott County, VA -- Note added 6/27/14 14:26",http://scottcountyva.com/,6/6/13 18:08
scottsbluffcounty.org,,County Government,Nebraska,accepted term,"Scotts Bluff County, NE -- Note added 12/9/13 18:27",http://www.scottsbluffcounty.org/,6/6/13 18:08
sedgwickcounty.org,,County Government,Kansas,accepted term,"Sedgwick County, KS -- Note added 7/10/14 5:41",http://sedgwickcounty.org/,6/6/13 18:08
seepuertorico.com,,County Government,Puerto Rico,accepted term,Travel and Tourism Site for Puerto Rico -- Note added 6/6/13 19:43,#N/A,6/6/13 19:11
seminoleclerk.org,,County Government,Florida,accepted term,"Seminole County, FL Clerk of Courts -- Note added 7/1/15 18:48",http://seminoleclerk.org/,6/6/13 18:08
seviercountyar.com,,County Government,Arkansas,accepted term,"Sevier County, AR -- Note added 7/17/13 17:29",http://seviercountyar.com/,7/17/13 17:29
seviercountytn.org,,County Government,Tennessee,accepted term,"Sevier County, TN -- Note added 6/26/14 13:17",http://seviercountytn.org/,6/6/13 18:08
sewardcountyks.org,,County Government,Kansas,accepted term,"Seward County, KS -- Note added 7/10/14 5:40",http://sewardcountyks.org/,6/6/13 18:09
shco.org,,County Government,Iowa,accepted term,"Shelby County, Ia -- Note added 8/26/15 13:38",http://shco.org/,6/6/13 18:08
sheboygancounty.com,,County Government,Wisconsin,accepted term,"Sheboygan County, WI -- Note added 1/22/14 17:11",http://www.sheboygancounty.com/,6/6/13 18:08
shelbyal.com,,County Government,Alabama,accepted term,"Shelby County, AL -- Note added 7/15/13 18:56",https://www.shelbyal.com/,6/6/13 18:08
shelbycountykentucky.com,,County Government,Kentucky,accepted term,"Shelby County, KY -- Note added 6/29/15 16:41",http://shelbycountykentucky.com/,6/6/13 18:08
shenandoahcountyva.us,,County Government,Virginia,accepted term,"Shenandoah County, VA -- Note added 6/27/14 14:27",http://shenandoahcountyva.us/,6/6/13 18:08
sheridan.nd.us,,County Government,North Dakota,accepted term,"Sheridan County, ND -- Note added 7/22/14 6:04",http://www.co.sheridan.nd.us/,6/6/13 18:08
sheridancounty.com,,County Government,Wyoming,accepted term,"Sheridan County, WY -- Note added 7/23/14 5:32",http://www.sheridancounty.com/index2.php,6/6/13 18:08
co.sherman.or.us,,County Government,Oregon,accepted term,"Sherman County, OR -- Note added 6/20/14 7:10. Used to be sherman-county.com, updated to co.sherman.or.us 4/6/2021.",https://www.co.sherman.or.us,4/6/21 0:00
sierracounty.net,,County Government,New Mexico,accepted term,"Sierra County, NM -- Note added 8/25/14 14:07",http://www.sierracounty.net/,6/6/13 18:08
siouxcounty.org,,County Government,Iowa,accepted term,"Sioux County, IA -- Note added 8/25/14 14:40",http://www.siouxcounty.org/,6/6/13 18:08
sjbparish.com,,County Government,Louisiana,accepted term,St. John The Baptist Parish -- Note added 8/24/15 15:08,http://sjbparish.com/,6/6/13 18:08
sjcounty.net,,County Government,New Mexico,accepted term,"San Juan County, NM -- Note added 7/16/14 5:40",http://www.sjcounty.net/,6/6/13 18:08
sjgov.org,,County Government,California,accepted term,"San Joaquin County, CA -- Note added 8/28/13 13:10",http://sjgov.org/,6/6/13 18:08
skagitcounty.net,,County Government,Washington,accepted term,"Skagit County, WA -- Note added 8/25/14 12:37",http://skagitcounty.net/Departments/Home,6/6/13 18:08
skamaniacounty.org,,County Government,Washington,accepted term,"Skamania County, WA -- Note added 8/25/14 12:38",http://www.skamaniacounty.org/,6/6/13 18:08
smcounty.net,,County Government,New Mexico,accepted term,"San Miguel County, NM -- Note added 7/16/14 5:41",http://smcounty.net/,6/6/13 18:08
smythcounty.org,,County Government,Virginia,accepted term,"Smyth County, VA -- Note added 6/27/14 14:29",http://www.smythcounty.org/,6/6/13 18:08
snco.us,,County Government,Kansas,accepted term,"Shawnee County, KS -- Note added 8/25/14 12:49",http://www.snco.us/,6/6/13 18:09
snydercounty.org,,County Government,Pennsylvania,accepted term,"Snyder County, PA -- Note added 8/25/14 13:28",http://www.snydercounty.org/Pages/default.aspx,6/6/13 18:08
