Domain,Federal Agency,Level of Government,Location,Status,Note,Link,Date Added
state.ak.us,,State Government,Alaska,accepted term,"*state.ak.us pattern to include Alaska state agencies, such as those at: https://www.google.com/#q=site:state.ak.us  -- Note added 7/8/14 12:25",http://alaska.gov/,6/6/13 18:08
state.al.us,,State Government,Alabama,accepted term,"*state.al.us pattern to include Alabama state agencies, such as those at: https://www.google.com/#q=site:state.al.us  -- Note added 7/8/14 12:26",http://state.al.us/,6/6/13 18:08
state.ar.us,,State Government,Arkansas,accepted term,*state.ar.us pattern for State of Arkansas agencies -- Note added 7/17/13 19:01,http://www.state.ar.us/,6/6/13 18:08
state.az.us,,State Government,Arizona,accepted term,"*state.az.us pattern to include Arizona state agencies, such as those at https://www.google.com/#q=site:state.az.us.  -- Note added 12/13/13 13:17",http://az.gov/,6/6/13 18:08
state.ca.us,,State Government,California,accepted term,"*state.ca.us pattern to include California state agencies, such as those at: https://www.google.com/#q=site:state.ca.us  -- Note added 6/27/14 16:14",#N/A,6/6/13 18:08
state.co.us,,State Government,Colorado,accepted term,"Included to find *.state.co.us pattern to find state websites, such as https://www.google.com/search?q=site%3Astate.co.us  -- Note added 1/14/14 15:07",http://www.colorado.gov/,6/6/13 18:08
state.fl.us,,State Government,Florida,accepted term,"*state.fl.us pattern to include Florida state agencies, such as those at: https://www.google.com/#q=site:state.fl.us   -- Note added 6/27/14 16:15",http://www.myflorida.com/,6/6/13 18:08
state.ga.us,,State Government,Georgia,accepted term,State of Ga website -- Note added 8/25/15 16:09,http://georgia.gov/,6/6/13 18:08
state.ia.us,,State Government,Iowa,accepted term,State of Iowa -- Note added 8/26/15 13:51,http://www.iowa.gov/,6/6/13 18:08
state.id.us,,State Government,Idaho,accepted term,Pattern for *state.id.us websites -- Note added 7/8/13 19:27,http://www.state.id.us/,6/6/13 18:08
state.il.us,,State Government,Illinois,accepted term,State of Illinois -- Note added 7/3/14 17:38,#N/A,6/6/13 18:08
state.in.us,,State Government,Indiana,accepted term,state of  Indiana -- Note added 8/27/15 14:57,http://www.in.gov/core/,6/6/13 18:08
state.ky.us,,State Government,Kentucky,accepted term,Ky Website -- Note added 8/27/15 16:57,http://kentucky.gov/Pages/home.aspx,6/6/13 18:08
state.lib.la.us,,State Government,Louisiana,accepted term,State Library of Louisiana -- Note added 7/26/13 16:18,http://www.state.lib.la.us/,6/6/13 18:08
state.ma.us,,State Government,Massachusetts,accepted term,Mass State Website -- Note added 8/26/15 16:22,http://www.mass.gov/portal/,6/6/13 18:08
state.md.us,,State Government,Maryland,accepted term,"State website is at http://www.maryland.gov. state.md.us pattern to include Maryland state agencies, such as those at https://www.google.com/#q=site:state.md.us. -- Note added 7/23/14 16:07",http://www.maryland.gov/Pages/default.aspx,6/6/13 18:08
state.me.us,,State Government,Maine,accepted term,state of maine -- Note added 8/27/15 20:01,http://www.maine.gov/portal/index.html,6/6/13 18:08
state.mi.us,,State Government,Michigan,accepted term,state of michigan -- Note added 9/3/15 16:11,http://www.michigan.gov/,6/6/13 18:08
state.mn.us,,State Government,Minnesota,accepted term,Minnesota.gov portal; 'electronic entry point to Minnesota State government information and services' -- Note added 6/2/15 1:37,http://www.mn.gov/portal/,6/6/13 18:08
state.ms.us,,State Government,Mississippi,accepted term,State of Mississippi -- Note added 7/8/14 12:53,http://www.ms.gov/,6/6/13 18:08
state.ne.us,,State Government,Nebraska,accepted term,*.state.ne.us pattern to include several state agencies. -- Note added 12/9/13 18:31,#N/A,6/6/13 18:08
state.nh.us,,State Government,New Hampshire,accepted term,NH State Website -- Note added 9/2/15 19:11,https://www.nh.gov/,6/6/13 18:08
state.nj.us,,State Government,New Jersey,accepted term,"http://www.state.nj.us/ and http://www.nj.gov both resolve to the same site. n*state.nj.us pattern to include New Jersey state agencies, such as those at: https://www.google.com/#q=site:state.nj.us  -- Note added 7/8/14 13:04",http://www.state.nj.us/,6/6/13 18:08
state.nm.us,,State Government,New Mexico,accepted term,State of New Mexico -- Note added 7/16/14 5:42,http://www.newmexico.gov/,6/6/13 18:08
state.oh.us,,State Government,Ohio,accepted term,State of Ohio -- Note added 3/27/14 18:36,http://ohio.gov/,6/6/13 18:08
state.ok.us,,State Government,Oklahoma,accepted term,State of OK website -- Note added 8/28/15 18:27,https://www.ok.gov/,6/6/13 18:08
state.or.us,,State Government,Oregon,accepted term,"http://www.state.or.us/ resolves to a non-styled version of http://www.oregon.gov/  n*state.or.us pattern included here to find State of Oregon agencies, such as: https://www.google.com/search?q=site:state.or.us -- Note added 7/17/14 17:40",http://www.oregon.gov/Pages/index.aspx,6/6/13 18:08
state.sc.us,,State Government,South Carolina,accepted term,State of SC  -- Note added 8/28/15 15:35,http://www.sc.gov/Pages/default.aspx,6/6/13 18:08
state.sd.us,,State Government,South Dakota,accepted term,South Dakota State Government Website -- Note added 7/17/14 6:01,http://sd.gov/,6/6/13 18:08
state.tn.us,,State Government,Tennessee,accepted term,Official site of the Tennessee Government -- Note added 6/26/14 13:27,http://state.tn.us/,6/6/13 18:08
state.va.us,,State Government,Virginia,accepted term,The official website of the Commonwealth of Virginia -- Note added 6/27/14 14:50,http://www.state.va.us/,6/6/13 18:08
state.vt.us,,State Government,Vermont,accepted term,State of Vermont -- Note added 8/15/14 14:27,http://www.vermont.gov/portal/,6/6/13 18:08
state.wa.us,,State Government,Washington,accepted term,State of Washington -- Note added 11/17/14 6:48,http://access.wa.gov/,6/6/13 18:08
state.wi.us,,State Government,Wisconsin,accepted term,"*.state.wi.us pattern is included here for various Department-level agencies, such as those at: https://www.google.com/search?q=site%3Astate.wi.us  Requires 'www' to resolve. -- Note added 4/2/14 12:49",http://www.state.wi.us/state/,6/6/13 18:08
state.wy.us,,State Government,Wyoming,accepted term,State of Wyoming travel and tourism website -- Note added 7/23/14 5:34,http://www.wyo.gov/,6/6/13 18:08
statefair.org,,State Government,Nebraska,accepted term,Nebraska State Fair -- Note added 12/6/13 19:53,http://www.statefair.org/fair/,12/6/13 19:53
statenislandusa.com,,State Government,New York,accepted term,"Staten Island Borough President, New York, NY -- Note added 11/20/13 18:23",http://www.statenislandusa.com/,11/20/13 18:22
surpluspropertydivision.com,,State Government,North Carolina,accepted term,NC Division of Surplus Property -- Note added 9/15/15 18:02,http://surpluspropertydivision.com/,6/6/13 18:08
sustainablenc.org,,State Government,North Carolina,accepted term,NC sustainability connection -- Note added 9/15/15 18:06,http://ncsustainabilitycenter.org/,6/6/13 18:08
teach4nc.com,,State Government,North Carolina,accepted term,"Welcome to Teach4NC, dedicated to the recruitment of teaching professionals for public schools in North Carolina. -- Note added 9/15/15 18:19",http://teach4nc.com/,6/6/13 18:08
tennesseeholocaustcommission.org,,State Government,Tennessee,accepted term,Tennessee Holocaust Commission -- Note added 6/26/14 7:22,http://tennesseeholocaustcommission.org/,6/6/13 18:08
texasbar.com,,State Government,Texas,accepted term,State Bar of Texas -- Note added 6/20/14 16:58,http://www.texasbar.com/,6/6/13 18:08
tfli.org,,State Government,Tennessee,accepted term,Tennessee Foreign Language Institute -- Note added 6/26/14 7:21,http://www.tfli.org/home/,6/6/13 18:08
thda.org,,State Government,Tennessee,accepted term,Tennessee Housing Development Agency -- Note added 6/26/14 7:19,http://thda.org/,6/6/13 18:08
thinkkentucky.com,,State Government,Kentucky,accepted term,kentucky cabinet of economic development -- Note added 8/27/15 16:58,http://thinkkentucky.com/,6/6/13 18:08
tmrs.org,,State Government,Texas,accepted term,Texas Municipal Retirement System (TMRS)  -- Note added 8/18/14 16:14,http://www.tmrs.org/,6/6/13 18:08
tndagc.org,,State Government,Tennessee,accepted term,Tennessee District Attorneys General Conference -- Note added 6/26/14 7:16,http://www.tndagc.org/,6/6/13 18:08
tnema.org,,State Government,Tennessee,accepted term,Tennessee Emergency Management Agency -- Note added 6/26/14 7:15,http://www.tnema.org/,6/6/13 18:08
tnlottery.com,,State Government,Tennessee,accepted term,Lottery Tennessee -- Note added 6/12/13 14:26,http://www.tnlottery.com/,6/6/13 18:08
tnmilitary.org,,State Government,Tennessee,accepted term,Tennessee National Guard -- Note added 6/26/14 7:13,http://tnmilitary.org/,6/6/13 18:08
tnvacation.com,,State Government,Tennessee,accepted term,"Tennessee Vacation, the travel and tourism site for the state of Tennessee -- Note added 8/18/14 15:23",http://www.tnvacation.com/,6/6/13 19:11
tpwmagazine.com,,State Government,Texas,accepted term,Texas Parks and Wildlife magazine -- Note added 3/20/14 16:35,http://tpwmagazine.com/,3/20/14 16:34
travelalaska.com,,State Government,Alaska,accepted term,Travel and Tourism Site for Alaska -- Note added 6/6/13 19:44,http://www.travelalaska.com/,6/6/13 19:11
traveliowa.com,,State Government,Iowa,accepted term,Travel and Tourism Site for Iowa -- Note added 6/6/13 19:44,http://www.traveliowa.com/,6/6/13 19:11
travelks.com,,State Government,Kansas,accepted term,Travel and Tourism Site for Kansas -- Note added 6/6/13 19:44,http://www.travelks.com/,6/6/13 19:11
travelnevada.com,,State Government,Nevada,accepted term,Travel and Tourism Sites for Nevada -- Note added 6/6/13 19:11,#N/A,6/6/13 19:11
travelok.com,,State Government,Oklahoma,accepted term,Travel and Tourism Sites for Oklahoma -- Note added 6/6/13 19:11,http://www.travelok.com/,6/6/13 19:11
traveloregon.com,,State Government,Oregon,accepted term,"Travel and Tourism Site for Oregon, Oregon Tourism Commission -- Note added 7/23/14 16:09",http://traveloregon.com/,6/6/13 19:11
travelsd.com,,State Government,South Dakota,accepted term,Travel and Tourism Sites for South Dakota -- Note added 6/6/13 19:11,http://www.travelsd.com/,6/6/13 19:11
traveltex.com,,State Government,Texas,accepted term,Travel and Tourism Sites for Texas -- Note added 6/6/13 19:11,#N/A,6/6/13 19:11
travelwisconsin.com,,State Government,Wisconsin,accepted term,Travel and Tourism Sites for Wisconsin -- Note added 6/6/13 19:11,http://www.travelwisconsin.com/,6/6/13 19:11
treasurer.org,,State Government,Nebraska,accepted term,Nebraska State Treasurer -- Note added 12/6/13 20:03,http://www.treasurer.org/,12/6/13 20:03
treefruitresearch.com,,State Government,Washington,accepted term,Washington Tree Fruit Research Commission -- Note added 11/12/14 6:37,http://treefruitresearch.com/,6/6/13 18:09
tsa-wa.org,,State Government,Washington,accepted term,Washington State Tobacco Settlement Authority -- Note added 4/8/14 18:29,http://www.tsa-wa.org/,6/6/13 18:09
txlottery.org,,State Government,Texas,accepted term,Texas Lottery -- Note added 6/12/13 14:26,#N/A,6/6/13 18:09
uaex.edu,,State Government,Arkansas,accepted term,"University of Arkansas, Division of AgricultureResearch & Extension, University of Arkansas System Arkansas Cooperative Extension Service -- Note added 12/10/14 7:11",http://uaex.edu/,6/6/13 18:09
uaf.edu/ces/,,State Government,Alaska,accepted term,University of Alaska Fairbanks Cooperative Extension Service -- Note added 6/7/13 16:34,http://uaf.edu/ces/,6/7/13 16:34
uidaho.edu/extension,,State Government,Idaho,accepted term,University of Idaho Extension -- Note added 7/8/13 14:29,http://www.uidaho.edu/extension,6/6/13 18:08
usviber.org,,State Government,Virgin Islands,accepted term,U.S. Virgin Islands Bureau of Economic Research -- Note added 8/18/14 14:14,http://www.usviber.org/,8/18/14 14:14
usvieda.org,,State Government,Virgin Islands,accepted term,U.S. Virgin Islands Economic Development Authority -- Note added 8/18/14 14:12,http://www.usvieda.org/,8/18/14 14:11
uvm.edu/extension,,State Government,Vermont,accepted term,University of Vermont Extension -- Note added 8/18/14 5:33,http://www.uvm.edu/extension/,6/6/13 18:09
uwex.edu,,State Government,Wisconsin,accepted term,University of Wisconsin-Extension -- Note added 8/12/14 5:36,http://www.uwex.edu/,6/6/13 18:09
uwyo.edu/CES,,State Government,Wyoming,accepted term,University of Wyoming Cooperative Extension Service -- Note added 7/23/14 5:39,http://www.uwyo.edu/ces/,6/6/13 18:09
va-src.org,,State Government,Virginia,accepted term,Virginia State Rehabilitation Council (SRC) -- Note added 8/27/15 14:12,http://va-src.org/,8/27/15 14:11
vaao.org,,State Government,Virginia,accepted term,"The Virginia Association of Assessing Officers is a professional organization of assessors and appraisers from state and local governments throughout the Commonwealth. The organization's mission is to improve assessment standards, disseminate information on assessment practices, and provide continuing education to its members. -- Note added 7/11/14 18:56",http://vaao.org/,6/6/13 18:09
vaboard.org,,State Government,Virginia,accepted term,Virginia Board for People with Disabilities -- Note added 7/11/14 18:57,http://vaboard.org/,6/6/13 18:09
vacni.org,,State Government,Virginia,accepted term,Virginia Commonwealth Neurotrauma Initiative (CNI) Trust Fund -- Note added 9/3/15 11:28,http://vacni.org/,9/3/15 11:27
vadars.org,,State Government,Virginia,accepted term,Virginia Department for Aging and Rehabilitative Services -- Note added 8/27/15 14:22,http://vadars.org/,8/27/15 14:21
vadrs.org,,State Government,Virginia,accepted term,Virginia Department for Aging and Rehabilitative Services -- Note added 6/6/13 18:09,http://vadrs.org/,6/6/13 18:09
vadsa.org,,State Government,Virginia,accepted term,Virginia Disability Services Agencies -- Note added 7/14/14 16:54,http://vadsa.org/,6/6/13 18:09
vafire.com,,State Government,Virginia,accepted term,Virginia Department of Fire Programs -- Note added 6/12/13 18:15,http://vafire.com/,6/6/13 18:09
valottery.com,,State Government,Virginia,accepted term,Virginia Lottery -- Note added 6/12/13 14:27,http://valottery.com/,6/6/13 18:09
vasilc.org,,State Government,Virginia,accepted term,Virginia Statewide Independent Living Council -- Note added 9/3/15 11:14,http://vasilc.org/,9/3/15 11:14
vats.org,,State Government,Virginia,accepted term,Virginia Assistive Technology System -- Note added 7/11/14 19:06,http://vats.org/,6/6/13 18:09
vcef.net,,State Government,Virginia,accepted term,Virginia Career Education Foundation is a non-profit organization that works to increase the number of qualified applicants available to fill technical positions throughout the Commonwealth of Virginia. -- Note added 7/11/14 19:07,http://www.vcef.net/,6/6/13 18:09
vdbvi.org,,State Government,Virginia,accepted term,Virginia Department for the Blind and Vision Impaired -- Note added 7/11/14 19:09,http://vdbvi.org/,6/6/13 18:09
vddhh.org,,State Government,Virginia,accepted term,Virginia Department for the Deaf and Hard of Hearing (VDDHH) -- Note added 7/11/14 19:09,http://vddhh.org/,6/6/13 18:09
vendor.ncgov.com,,State Government,North Carolina,accepted term,State of North Carolina's Vendor Registration -- Note added 1/14/14 13:04,https://vendor.ncgov.com/,6/6/13 18:09
vermontartscouncil.org,,State Government,Vermont,accepted term,Vermont Arts Council -- Note added 8/18/14 5:35,http://vermontartscouncil.org/,6/6/13 18:09
vermonthistory.org,,State Government,Vermont,accepted term,Vermont Historical Society -- Note added 8/18/14 5:36,http://vermonthistory.org/,6/6/13 18:09
VermontVacation.com,,State Government,Vermont,accepted term,Travel and Tourism Site for Vermont -- Note added 6/6/13 19:19,http://vermontvacation.com/,6/6/13 19:19
vhda.com,,State Government,Virginia,accepted term,Virginia Housing Development Authority -- Note added 7/11/14 19:10,http://www.vhda.com/,6/6/13 18:09
vhfa.org,,State Government,Vermont,accepted term,Vermont Housing Finance Agency -- Note added 8/18/14 5:37,http://vhfa.org/,6/6/13 18:09
vhib.org,,State Government,Virginia,accepted term,The Virginia Horse Industry Board is responsible for the promotion and economic development of the horse industry in Virginia and operates through the Virginia Department of Agriculture and Consumer Services. -- Note added 7/11/14 19:12,http://vhib.org/,6/6/13 18:09
vibonline.org,,State Government,Virginia,accepted term,"Virginia Industries for the Blind, Commonwealth of Virginia -- Note added 9/3/15 11:46",http://vibonline.org/,9/3/15 11:45
vide.vi,,State Government,Virgin Islands,accepted term,Virgin Islands Department of Education -- Note added 8/18/14 14:08,http://www.vide.vi/,8/18/14 14:07
viig.org,,State Government,Virgin Islands,accepted term,Office of the Virgin Islands Inspector General -- Note added 8/18/14 14:13,http://www.viig.org/,8/18/14 14:12
vipd.gov.vi,#N/A,State Government,Virgin Islands,accepted term,U.S. Virgin Islands Police Department -- Note added 8/18/14 14:16,#N/A,8/18/14 14:15
virginia.org,,State Government,Virginia,accepted term,Travel and Tourism Sites for Virginia -- Note added 6/6/13 19:11,#N/A,6/6/13 19:11
virginia529.com,,State Government,Virginia,accepted term,Virginia College Savings Plan -- Note added 7/11/14 19:18,http://virginia529.com/,6/6/13 18:09
virginiaallies.org,,State Government,Virginia,accepted term,Virginia Economic Development Partnership's Ally Information Exchange -- Note added 7/11/14 20:17,http://virginiaallies.org/,6/6/13 18:09
virginiadot.org,,State Government,Virginia,accepted term,Virginia Department of Transportation -- Note added 7/11/14 20:18,http://virginiadot.org/,6/6/13 18:09
virginiaresources.org,,State Government,Virginia,accepted term,Virginia Resources Authority -- Note added 7/11/14 20:19,http://virginiaresources.org/,6/6/13 18:09
visitcalifornia.com,,State Government,California,accepted term,Travel and Tourism Site for California -- Note added 8/27/13 12:59,#N/A,6/6/13 18:09
visitcwc.com,,State Government,California,accepted term,California Welcome Centers -- Note added 8/27/13 12:58,#N/A,8/27/13 12:58
visitdelaware.com,,State Government,Delaware,accepted term,Travel and Tourism Sites for Delaware -- Note added 6/6/13 19:11,http://www.visitdelaware.com/,6/6/13 19:11
visitflorida.com,,State Government,Florida,accepted term,Travel and Tourism Site for Florida -- Note added 6/6/13 19:15,http://www.visitflorida.com/en-us.html,6/6/13 19:14
visitguam.org,,State Government,Guam,accepted term,Travel and Tourism Sites for Guam -- Note added 6/6/13 19:11,#N/A,6/6/13 19:11
visitidaho.org,,State Government,Idaho,accepted term,Travel and Tourism Site for Idaho -- Note added 6/6/13 19:48,http://www.visitidaho.org/,6/6/13 19:11
visitmaine.com,,State Government,Maine,accepted term,Travel and Tourism Sites for Maine -- Note added 6/6/13 19:11,http://visitmaine.com/,6/6/13 19:11
visitmaryland.org,,State Government,Maryland,accepted term,Travel and Tourism Site for Maryland -- Note added 6/6/13 19:17,http://www.visitmaryland.org/,6/6/13 19:11
visitmississippi.org,,State Government,Mississippi,accepted term,Travel and Tourism Sites for Mississippi -- Note added 6/6/13 19:11,http://visitmississippi.org/,6/6/13 19:11
visitmo.com,,State Government,Missouri,accepted term,Travel and Tourism Site for Missouri -- Note added 6/6/13 19:34,#N/A,6/6/13 19:11
visitmt.com,,State Government,Montana,accepted term,Travel and Tourism Site for Montana -- Note added 6/6/13 19:33,http://visitmt.com/,6/6/13 19:11
visitnc.com,,State Government,North Carolina,accepted term,Travel and Tourism Site for North Carolina -- Note added 6/6/13 19:33,http://www.visitnc.com/,6/6/13 18:09
visitnebraska.com,,State Government,Nebraska,accepted term,Travel and Tourism Site for Nebraska -- Note added 6/6/13 19:33,http://visitnebraska.com/,6/6/13 19:11
visitpa.com,,State Government,Pennsylvania,accepted term,Travel and Tourism Site for Pennsylvania -- Note added 6/6/13 19:32,http://www.visitpa.com/,6/6/13 19:11
visitrhodeisland.com,,State Government,Rhode Island,accepted term,Travel and Tourism Site for Rhode Island -- Note added 6/6/13 19:32,http://www.visitrhodeisland.com/,6/6/13 19:11
visitusvi.com,,State Government,Virgin Islands,accepted term,Travel and tourism site for the US Virgin Islands -- Note added 6/6/13 19:47,http://www.visitusvi.com/,6/6/13 19:46
visitutah.com,,State Government,Utah,accepted term,Travel and Tourism Site for Utah -- Note added 6/6/13 19:31,#N/A,6/6/13 19:11
visupremecourt.org,,State Government,Virgin Islands,accepted term,Supreme Court of the United States Virgin Islands -- Note added 8/18/14 14:06,http://www.visupremecourt.org/,8/18/14 14:05
vivaflorida.org,,State Government,Florida,accepted term,"Viva Florida 500 is a statewide initiative led by the Florida Department of State, under the leadership of Governor Rick Scott, to highlight the 500 years of historic people, places and events in present-day Florida since the arrival of Juan Ponce de Leon to the land he named La Florida in 1513. See more at http://www.vivaflorida.org/About-Viva-Florida/ -- Note added 7/23/14 14:01",http://vivaflorida.org/,8/20/13 15:17
vmnh.net,,State Government,Virginia,accepted term,"Virginia Museum of Natural History in Martinsville, VA -- Note added 7/11/14 20:20",http://www.vmnh.net/,6/6/13 18:09
volunteerflorida.org,,State Government,Florida,accepted term,Florida Governor's Commission on Volunteerism and Community Service -- Note added 11/9/15 19:00,http://www.volunteerflorida.org/,11/9/15 19:00
volunteermississippi.org,,State Government,Mississippi,accepted term,"Volunteer Mississippi, A Mississippi Commission for Volunteer Service (MCVS) -- Note added 7/28/14 14:58",http://volunteermississippi.org/,6/6/13 18:08
volunteernc.org,,State Government,North Carolina,candidate term,North Carolina Commission on Volunteerism and Community Service -- Note added 11/10/15 20:34,#N/A,6/6/13 18:09
vrcbvi.org,,State Government,Virginia,accepted term,Virginia Rehabilitation Center for the Blind and Vision Impaired -- Note added 8/27/15 15:09,http://vrcbvi.org/,8/27/15 15:08
vrwa.org,,State Government,Virginia,candidate term,Virginia Rural Water Association -- Note added 7/23/13 19:42,#N/A,6/6/13 18:09
vsb.org,,State Government,Virginia,accepted term,Virginia State Bar -- Note added 7/11/14 20:21,http://www.vsb.org/,6/6/13 18:09
vtguard.com,,State Government,Vermont,accepted term,Vermont National Guard -- Note added 1/23/14 14:03,http://vtguard.com/,1/23/14 14:03
vtlottery.com,,State Government,Vermont,accepted term,Vermont Lottery -- Note added 6/12/13 14:27,http://vtlottery.com/,6/6/13 18:09
wablueberrycomm.org,,State Government,Washington,accepted term,Washington Blueberry Commission -- Note added 11/12/14 6:30,http://wablueberrycomm.org/,6/6/13 18:09
wahardwoodscomm.com,,State Government,Washington,accepted term,Washington Hardwoods Commission -- Note added 11/12/14 6:29,http://wahardwoodscomm.com/,6/6/13 18:09
walottery.com,,State Government,Washington,accepted term,Washington State Lottery -- Note added 12/2/14 7:23,http://www.walottery.com/,6/6/13 18:09
waseedpotato.com,,State Government,Washington,accepted term,Washington State Seed Potato Commission -- Note added 11/12/14 6:26,http://waseedpotato.com/,6/6/13 18:09
washington.org,,State Government,District of Columbia,accepted term,Travel and Tourism Site for the District of Columbia -- Note added 6/6/13 19:31,#N/A,6/6/13 19:11
washingtonairguard.org,,State Government,Washington,accepted term,Washington Air National Guard -- Note added 1/3/14 13:08,http://washingtonairguard.org/,1/3/14 13:08
washingtonarmyguard.org,,State Government,Washington,accepted term,Washington Army National Guard -- Note added 1/23/14 14:03,http://washingtonarmyguard.org/,1/23/14 14:03
washingtonguard.org,,State Government,Washington,accepted term,Washington National Guard -- Note added 1/23/14 14:03,http://washingtonguard.org/,1/23/14 14:03
washingtonwine.org,,State Government,Washington,accepted term,Washington State Wine Commission -- Note added 11/12/14 6:23,http://www.washingtonwine.org/,6/6/13 18:09
waspc.org,,State Government,Washington,accepted term,Washington Association of Sheriffs and Police Chiefs -- Note added 11/12/14 6:22,http://www.waspc.org/,6/6/13 18:09
waterparkin.com,,State Government,Mississippi,accepted term,"Waterparkin', a website of the Pat Harrison Waterway District (PHWD) a Mississippi State Agency that provides camping, cabins and recreational facilities in Mississippi. See historical snaphot at: http://web.archive.org/web/20101224004547/http://waterparkin.com/  -- Note added 1/13/14 20:28",#N/A,1/13/14 20:26
waywelivednc.com,,State Government,North Carolina,accepted term,"The Way We Lived in North Carolina, presented by http://www.ah.dcr.state.nc.us/ The North Carolina Office of Archives & History. -- Note added 8/13/14 17:41",http://www.waywelivednc.com/,6/6/13 18:09
wdfi.org,,State Government,Wisconsin,accepted term,State of Wisconsin Department of Financial Institutions -- Note added 8/11/14 5:34,http://wdfi.org/,6/6/13 18:09
web.uri.edu/riaes/extension,,State Government,Rhode Island,accepted term,University of Rhode Island Cooperative Extension -- Note added 6/7/13 18:31,http://web.uri.edu/riaes/extension/,6/6/13 18:08
wedfa.org,,State Government,Washington,accepted term,Washington Economic Development Finance Authority -- Note added 11/12/14 6:21,http://wedfa.org/,6/6/13 18:09
whb.ncpublichealth.com,,State Government,North Carolina,accepted term,"Women's Health Branch, NC Division of Public Health -- Note added 7/26/13 15:11",#N/A,6/6/13 18:09
wheda.com,,State Government,Wisconsin,accepted term,Wisconsin Housing and Economic Development Authority -- Note added 8/11/14 5:30,http://www.wheda.com/root/,6/6/13 18:09
whefa.org,,State Government,Washington,accepted term,Washington Higher Education Facilities Authority -- Note added 4/8/14 18:33,http://www.whefa.org/,6/6/13 18:09
wildlifedepartment.com,,State Government,Oklahoma,accepted term,Oklahoma Department of Wildlife Conservation - http://www.wildlifedepartment.com/  -- Note added 10/29/13 15:11,http://wildlifedepartment.com/,6/6/13 18:09
wilottery.com,,State Government,Wisconsin,accepted term,Wisconsin Lottery -- Note added 6/12/13 14:28,http://www.wilottery.com/,6/6/13 18:09
winusvilottery.com,,State Government,Virgin Islands,accepted term,Virgin Islands Lottery -- Note added 6/12/13 14:29,http://winusvilottery.com/,6/12/13 14:29
wisconsinhistory.org,,State Government,Wisconsin,accepted term,Wisconsin Historical Society -- Note added 8/11/14 5:26,http://www.wisconsinhistory.org/,6/6/13 18:09
wisspd.org,,State Government,Wisconsin,accepted term,Wisconsin State Public Defender's Office -- Note added 6/14/13 17:38,http://wispd.org/,6/6/13 18:09
wrdaonline.org,,State Government,Wisconsin,accepted term,Register of Deeds Association of Wisconsin -- Note added 8/11/14 5:23,http://wrdaonline.org/,6/6/13 18:09
wrightschool.org,,State Government,North Carolina,accepted term,"NC Dept of Health and Human services, division of State operated healthcare facilities -- Note added 9/14/15 20:51",http://www.wrightschool.org/,6/6/13 18:09
wscc.com,,State Government,Washington,accepted term,Washington State Convention Center -- Note added 11/6/14 7:30,http://www.wscc.com/,6/6/13 18:09
wscpr.org,,State Government,Washington,accepted term,Washington State Commission on Pesticide Registration -- Note added 11/6/14 7:32,http://wscpr.org/,6/6/13 18:09
wshfc.org,,State Government,Washington,accepted term,Washington State Housing Finance Commission -- Note added 11/6/14 7:27,http://wshfc.org/,6/6/13 18:09
wssb.org,,State Government,Washington,accepted term,Washington State School for the Blind -- Note added 7/31/13 16:31,http://www.wssb.org/,7/31/13 16:31
wvagriculture.org,,State Government,West Virginia,accepted term,West Virginia Department of Agriculture -- Note added 3/31/14 13:07,http://www.wvagriculture.org/,6/6/13 18:09
wvcommerce.org,,State Government,West Virginia,accepted term,West Virginia Department of Commerce -- Note added 3/24/14 16:50,http://www.wvcommerce.org/default.aspx,6/6/13 18:09
wvculture.org,,State Government,West Virginia,accepted term,West Virginia Division of Culture and History -- Note added 3/31/14 13:08,http://www.wvculture.org/,6/6/13 18:09
wvdhhr.org,,State Government,West Virginia,accepted term,West Virginia Department of Health and Human Resources -- Note added 7/24/14 5:50,http://www.dhhr.wv.gov/Pages/default.aspx,6/6/13 18:09
wvhdf.com,,State Government,West Virginia,accepted term,West Virginia Housing Development Fund -- Note added 7/24/14 5:51,http://wvhdf.com/,6/6/13 18:09
wvhepc.com,,State Government,West Virginia,accepted term,West Virginia Higher Education Policy Commission -- Note added 3/31/14 13:12,http://www.wvhepc.com/,3/31/14 13:10
wvlabor.com,,State Government,West Virginia,accepted term,"West Virginia Department of Commerce, Division of Labor -- Note added 7/24/14 5:52",http://www.wvlabor.com/newwebsite/Pages/index.html,6/6/13 18:09
wvlottery.com,,State Government,West Virginia,accepted term,West Virginia Lottery -- Note added 6/12/13 14:29,http://www.wvlottery.com/,6/6/13 18:09
wvnet.edu,,State Government,West Virginia,accepted term,West Virginia Network for Educational Telecomputing -- Note added 7/24/14 5:54,http://wvnet.edu/,6/6/13 18:09
wvretirement.com,,State Government,West Virginia,accepted term,West Virginia Consolidated Public Retirement Board -- Note added 3/31/14 13:33,http://www.wvretirement.com/,6/6/13 18:09
wvstateparks.com,,State Government,West Virginia,accepted term,West Virginia State Parks -- Note added 3/31/14 13:34,http://www.wvstateparks.com/,6/6/13 18:09
wvsto.com,,State Government,West Virginia,accepted term,West Virginia State Treasurer's Office -- Note added 3/31/14 13:35,http://www.wvsto.com/Pages/WV%20Treasury.aspx,6/6/13 18:09
wvtourism.com,,State Government,West Virginia,accepted term,Travel and Tourism Site for West Virginia -- Note added 6/6/13 19:18,http://www.wvtourism.com/default.aspx,6/6/13 19:11
wvwda.org,,State Government,West Virginia,accepted term,West Virginia Water Development Authority -- Note added 7/24/14 5:57,http://wvwda.org/,6/6/13 18:09
